date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2023-10-05,2023,10,5,40,3,0,0,12.61,0.2,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,9,14.11,0.0,0,126.99,126.99,359,0,7,S023,9.5,0.327
2023-01-28,2023,1,28,4,5,1,0,16.46,0.39,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0036,BrandF Chocolate,Snacks,Chocolate,BrandF,93,11.81,0.1,1,1098.33,988.5,376,0,9,S028,6.83,0.322
2022-10-21,2022,10,21,42,4,0,0,13.85,2.96,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0029,BrandE Chips,Snacks,Chips,BrandE,34,2.24,0.0,0,76.16,76.16,300,0,4,S044,1.25,0.441
2021-05-25,2021,5,25,21,1,0,0,14.77,3.49,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,129,10.9,0.0,0,1406.1,1406.1,283,0,5,S004,5.85,0.463
2023-08-03,2023,8,3,31,3,0,0,14.39,3.17,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0002,BrandB Soda,Beverages,Soda,BrandB,97,11.25,0.0,0,1091.25,1091.25,286,0,8,S034,5.62,0.5
2023-03-07,2023,3,7,10,1,0,0,12.63,7.02,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,98,12.3,0.0,0,1205.4,1205.4,138,0,8,S006,7.47,0.392
2023-06-24,2023,6,24,25,5,1,0,18.6,1.24,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0085,BrandA Shampoo,Personal Care,Shampoo,BrandA,109,1.57,0.0,0,171.13,171.13,330,0,5,S022,1.17,0.256
2021-09-14,2021,9,14,37,1,0,0,14.51,2.99,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0055,BrandA Milk,Dairy,Milk,BrandA,7,4.2,0.0,0,29.4,29.4,269,0,7,S047,2.25,0.464
2023-06-27,2023,6,27,26,1,0,0,17.7,2.26,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0003,BrandC Soda,Beverages,Soda,BrandC,46,3.18,0.0,0,146.28,146.28,333,0,10,S053,1.71,0.462
2021-07-10,2021,7,10,27,5,1,0,7.04,2.06,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0002,BrandB Soda,Beverages,Soda,BrandB,90,11.25,0.0,0,1012.5,1012.5,404,0,9,S020,7.97,0.292
2022-05-19,2022,5,19,20,3,0,0,11.76,2.12,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0002,BrandB Soda,Beverages,Soda,BrandB,113,11.25,0.0,0,1271.25,1271.25,265,0,7,S056,5.89,0.477
2023-08-28,2023,8,28,35,0,0,0,13.44,2.84,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0008,BrandB Juice,Beverages,Juice,BrandB,20,3.55,0.0,0,71.0,71.0,527,0,6,S017,1.64,0.537
2022-09-27,2022,9,27,39,1,0,0,19.27,2.69,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0016,BrandD Water,Beverages,Water,BrandD,16,9.51,0.0,0,152.16,152.16,407,0,5,S044,7.08,0.256
2021-06-14,2021,6,14,24,0,0,0,15.19,2.58,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,23,6.84,0.0,0,157.32,157.32,218,0,6,S055,5.09,0.255
2023-09-25,2023,9,25,39,0,0,0,13.59,0.19,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,36,8.32,0.0,0,299.52,299.52,424,0,11,S042,5.93,0.288
2023-12-05,2023,12,5,49,1,0,0,7.81,2.69,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0101,BrandE Toothpaste,Personal Care,Toothpaste,BrandE,12,9.99,0.0,0,119.88,119.88,343,0,11,S025,6.03,0.396
2023-02-01,2023,2,1,5,2,0,0,10.6,1.53,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0024,BrandF Energy drink,Beverages,Energy drink,BrandF,48,5.36,0.0,0,257.28,257.28,376,0,4,S054,3.8,0.29
2023-10-25,2023,10,25,43,2,0,0,19.49,2.57,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0043,BrandA Nuts,Snacks,Nuts,BrandA,45,5.35,0.0,0,240.75,240.75,301,0,5,S028,3.81,0.288
2021-02-05,2021,2,5,5,4,0,0,9.05,1.19,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0006,BrandF Soda,Beverages,Soda,BrandF,54,1.29,0.3,1,69.66,48.76,329,1,7,S011,0.68,0.171
2022-07-04,2022,7,4,27,0,0,0,5.47,5.84,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0002,BrandB Soda,Beverages,Soda,BrandB,80,11.25,0.0,0,900.0,900.0,408,0,5,S034,6.24,0.445
2023-08-26,2023,8,26,34,5,1,0,13.21,6.39,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,12,5.45,0.0,0,65.4,65.4,354,0,3,S018,2.7,0.505
2023-10-21,2023,10,21,42,5,1,0,11.94,2.59,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0101,BrandE Toothpaste,Personal Care,Toothpaste,BrandE,18,9.99,0.0,0,179.82,179.82,82,0,5,S048,6.35,0.365
2022-09-24,2022,9,24,38,5,1,0,14.06,2.32,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,103,6.09,0.0,0,627.27,627.27,424,0,6,S029,3.34,0.452
2022-01-09,2022,1,9,1,6,1,0,10.47,0.12,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,30,6.84,0.0,0,205.2,205.2,273,0,9,S018,4.45,0.349
2021-04-28,2021,4,28,17,2,0,0,19.22,0.39,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0034,BrandD Chocolate,Snacks,Chocolate,BrandD,141,2.97,0.1,1,418.77,376.89,365,0,4,S054,2.17,0.169
2023-05-08,2023,5,8,19,0,0,0,16.51,0.29,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0036,BrandF Chocolate,Snacks,Chocolate,BrandF,32,11.81,0.2,1,377.92,302.34,222,0,4,S045,7.57,0.159
2023-03-12,2023,3,12,10,6,1,0,12.08,1.44,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0030,BrandF Chips,Snacks,Chips,BrandF,50,1.63,0.0,0,81.5,81.5,372,0,9,S038,0.79,0.518
2022-05-05,2022,5,5,18,3,0,0,8.92,2.66,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0033,BrandC Chocolate,Snacks,Chocolate,BrandC,3,4.93,0.0,0,14.79,14.79,357,0,5,S053,2.96,0.401
2021-06-13,2021,6,13,23,6,1,0,17.48,0.13,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0045,BrandC Nuts,Snacks,Nuts,BrandC,80,13.42,0.0,0,1073.6,1073.6,326,0,7,S021,6.92,0.484
2023-09-22,2023,9,22,38,4,0,0,13.96,1.57,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,22,5.45,0.0,0,119.9,119.9,445,0,2,S055,3.76,0.31
2023-04-21,2023,4,21,16,4,0,0,11.81,0.07,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0079,BrandA Cleaner,Home Care,Cleaner,BrandA,75,10.41,0.1,1,780.75,702.67,260,0,8,S036,6.14,0.31
2022-09-03,2022,9,3,35,5,1,0,15.42,1.26,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0003,BrandC Soda,Beverages,Soda,BrandC,32,3.18,0.0,0,101.76,101.76,232,0,5,S005,2.1,0.341
2022-05-03,2022,5,3,18,1,0,0,13.29,4.01,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0035,BrandE Chocolate,Snacks,Chocolate,BrandE,174,2.04,0.0,0,354.96,354.96,361,0,4,S005,1.36,0.333
2022-07-29,2022,7,29,30,4,0,0,14.01,6.12,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0027,BrandC Chips,Snacks,Chips,BrandC,5,14.15,0.0,0,70.75,70.75,228,1,8,S031,7.68,0.457
2023-06-28,2023,6,28,26,2,0,0,13.54,4.66,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,57,4.19,0.0,0,238.83,238.83,348,0,7,S040,2.67,0.363
2023-04-11,2023,4,11,15,1,0,0,14.73,2.82,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,17,5.45,0.0,0,92.65,92.65,246,0,9,S013,2.62,0.519
2021-06-22,2021,6,22,25,1,0,0,12.98,1.75,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0051,BrandC Yogurt,Dairy,Yogurt,BrandC,53,1.44,0.0,0,76.32,76.32,313,0,5,S022,0.94,0.349
2021-04-08,2021,4,8,14,3,0,0,11.21,4.02,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0043,BrandA Nuts,Snacks,Nuts,BrandA,36,5.35,0.0,0,192.6,192.6,487,0,7,S038,3.16,0.41
2021-02-01,2021,2,1,5,0,0,0,7.78,2.07,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0022,BrandD Energy drink,Beverages,Energy drink,BrandD,75,1.48,0.0,0,111.0,111.0,341,0,4,S017,1.06,0.286
2022-03-25,2022,3,25,12,4,0,0,14.76,4.62,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0009,BrandC Juice,Beverages,Juice,BrandC,77,5.26,0.0,0,405.02,405.02,142,0,10,S018,2.44,0.536
2023-04-25,2023,4,25,17,1,0,0,9.74,0.15,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0080,BrandB Cleaner,Home Care,Cleaner,BrandB,74,4.33,0.0,0,320.42,320.42,227,0,6,S033,2.55,0.41
2021-05-13,2021,5,13,19,3,0,0,4.13,1.49,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,64,13.61,0.0,0,871.04,871.04,338,0,6,S036,6.46,0.526
2023-04-25,2023,4,25,17,1,0,0,9.74,0.15,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0003,BrandC Soda,Beverages,Soda,BrandC,37,3.18,0.0,0,117.66,117.66,203,0,7,S028,2.26,0.288
2023-10-18,2023,10,18,42,2,0,0,11.65,0.56,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0037,BrandA Biscuits,Snacks,Biscuits,BrandA,92,1.08,0.0,0,99.36,99.36,354,0,8,S041,0.76,0.298
2021-12-16,2021,12,16,50,3,0,0,18.11,5.17,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0016,BrandD Water,Beverages,Water,BrandD,21,9.51,0.0,0,199.71,199.71,287,0,6,S035,5.44,0.428
2021-02-26,2021,2,26,8,4,0,0,14.38,1.93,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,222,11.16,0.3,1,2477.52,1734.26,406,0,6,S050,5.73,0.186
2022-02-07,2022,2,7,6,0,0,0,13.03,0.29,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0093,BrandC Soap,Personal Care,Soap,BrandC,80,4.61,0.0,0,368.8,368.8,325,0,8,S032,2.72,0.41
2022-01-25,2022,1,25,4,1,0,0,18.01,1.51,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0050,BrandB Yogurt,Dairy,Yogurt,BrandB,17,1.36,0.0,0,23.12,23.12,307,0,6,S021,0.74,0.455
2022-11-09,2022,11,9,45,2,0,0,7.54,4.35,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0013,BrandA Water,Beverages,Water,BrandA,159,7.38,0.1,1,1173.42,1056.08,321,0,9,S038,4.42,0.301
2023-12-16,2023,12,16,50,5,1,0,15.43,4.27,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0040,BrandD Biscuits,Snacks,Biscuits,BrandD,43,6.02,0.0,0,258.86,258.86,402,0,6,S014,4.07,0.324
2021-08-19,2021,8,19,33,3,0,0,14.77,1.38,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0056,BrandB Milk,Dairy,Milk,BrandB,26,5.06,0.0,0,131.56,131.56,227,0,8,S039,2.71,0.465
2022-09-19,2022,9,19,38,0,0,0,12.32,4.19,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0029,BrandE Chips,Snacks,Chips,BrandE,34,2.24,0.0,0,76.16,76.16,282,0,4,S043,1.43,0.361
2021-05-30,2021,5,30,21,6,1,0,13.31,6.84,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0004,BrandD Soda,Beverages,Soda,BrandD,62,1.81,0.0,0,112.22,112.22,195,0,4,S035,1.33,0.264
2022-01-20,2022,1,20,3,3,0,0,16.99,4.12,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0003,BrandC Soda,Beverages,Soda,BrandC,15,3.18,0.0,0,47.7,47.7,360,0,7,S046,1.58,0.504
2023-07-19,2023,7,19,29,2,0,0,9.32,1.74,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0084,BrandF Cleaner,Home Care,Cleaner,BrandF,11,5.49,0.0,0,60.39,60.39,205,0,6,S012,3.12,0.432
2022-09-03,2022,9,3,35,5,1,0,15.42,1.26,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,69,6.24,0.0,0,430.56,430.56,302,0,7,S010,4.02,0.356
2023-06-02,2023,6,2,22,4,0,0,6.3,0.07,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,41,2.68,0.0,0,109.88,109.88,294,0,5,S048,1.67,0.377
2022-11-15,2022,11,15,46,1,0,0,14.21,2.26,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0059,BrandE Milk,Dairy,Milk,BrandE,28,12.25,0.0,0,343.0,343.0,270,0,7,S027,7.74,0.368
2021-08-04,2021,8,4,31,2,0,0,8.35,2.51,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0102,BrandF Toothpaste,Personal Care,Toothpaste,BrandF,98,3.26,0.0,0,319.48,319.48,158,0,8,S005,1.66,0.49
2021-03-24,2021,3,24,12,2,0,0,13.21,0.58,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,33,12.3,0.0,0,405.9,405.9,425,1,9,S047,7.08,0.425
2022-07-20,2022,7,20,29,2,0,0,15.93,0.51,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0005,BrandE Soda,Beverages,Soda,BrandE,165,9.42,0.15,1,1554.3,1321.15,237,0,3,S014,6.26,0.185
2021-01-10,2021,1,10,1,6,1,0,13.42,0.72,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0030,BrandF Chips,Snacks,Chips,BrandF,36,1.63,0.0,0,58.68,58.68,197,0,7,S033,0.85,0.478
2022-07-16,2022,7,16,28,5,1,0,11.24,4.96,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0006,BrandF Soda,Beverages,Soda,BrandF,239,1.29,0.2,1,308.31,246.65,158,0,6,S048,0.63,0.311
2023-11-01,2023,11,1,44,2,0,0,12.47,0.04,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,93,10.9,0.0,0,1013.7,1013.7,292,0,6,S038,6.7,0.385
2022-03-16,2022,3,16,11,2,0,0,17.05,1.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0095,BrandE Soap,Personal Care,Soap,BrandE,26,8.42,0.0,0,218.92,218.92,383,0,7,S043,4.85,0.423
2021-02-27,2021,2,27,8,5,1,0,19.51,1.0,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,23,14.11,0.0,0,324.53,324.53,313,0,6,S013,7.09,0.497
2022-06-09,2022,6,9,23,3,0,0,12.22,3.78,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,71,6.24,0.0,0,443.04,443.04,388,0,5,S002,3.28,0.474
2021-11-09,2021,11,9,45,1,0,0,16.28,4.24,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,75,11.65,0.0,0,873.75,873.75,256,0,10,S041,5.45,0.532
2023-07-03,2023,7,3,27,0,0,0,7.21,3.1,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0089,BrandE Shampoo,Personal Care,Shampoo,BrandE,54,10.67,0.0,0,576.18,576.18,305,0,5,S047,5.76,0.461
2022-07-16,2022,7,16,28,5,1,0,11.24,4.96,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0013,BrandA Water,Beverages,Water,BrandA,391,7.38,0.2,1,2885.58,2308.46,330,0,6,S021,4.14,0.239
2022-06-07,2022,6,7,23,1,0,0,7.52,2.06,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0005,BrandE Soda,Beverages,Soda,BrandE,173,9.42,0.0,0,1629.66,1629.66,185,0,8,S029,6.31,0.33
2023-09-20,2023,9,20,38,2,0,0,15.46,3.86,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0055,BrandA Milk,Dairy,Milk,BrandA,14,4.2,0.0,0,58.8,58.8,348,0,6,S013,2.48,0.409
2023-02-19,2023,2,19,7,6,1,0,15.73,4.67,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0018,BrandF Water,Beverages,Water,BrandF,70,14.52,0.0,0,1016.4,1016.4,428,0,8,S021,8.98,0.382
2021-03-22,2021,3,22,12,0,0,0,16.81,1.22,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0007,BrandA Juice,Beverages,Juice,BrandA,6,12.65,0.0,0,75.9,75.9,311,0,4,S002,9.48,0.251
2021-10-29,2021,10,29,43,4,0,0,10.33,7.2,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0021,BrandC Energy drink,Beverages,Energy drink,BrandC,51,2.71,0.0,0,138.21,138.21,192,0,11,S011,1.22,0.55
2021-10-17,2021,10,17,41,6,1,0,11.5,3.68,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0084,BrandF Cleaner,Home Care,Cleaner,BrandF,28,5.49,0.0,0,153.72,153.72,167,0,4,S052,3.61,0.343
2022-07-02,2022,7,2,26,5,1,0,1.8,0.87,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0009,BrandC Juice,Beverages,Juice,BrandC,97,5.26,0.0,0,510.22,510.22,273,0,5,S054,3.46,0.342
2021-08-11,2021,8,11,32,2,0,0,12.65,2.7,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0071,BrandE Detergent,Home Care,Detergent,BrandE,31,14.47,0.0,0,448.57,448.57,293,0,6,S052,7.08,0.511
2022-12-10,2022,12,10,49,5,1,0,13.61,0.15,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0045,BrandC Nuts,Snacks,Nuts,BrandC,113,13.42,0.0,0,1516.46,1516.46,408,0,7,S047,9.75,0.274
2021-03-11,2021,3,11,10,3,0,0,18.69,4.99,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,13,11.8,0.0,0,153.4,153.4,346,0,4,S011,6.38,0.46
2021-07-05,2021,7,5,27,0,0,0,10.3,2.64,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,35,5.26,0.0,0,184.1,184.1,170,0,6,S019,2.97,0.435
2021-01-28,2021,1,28,4,3,0,0,11.25,0.87,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0048,BrandF Nuts,Snacks,Nuts,BrandF,82,11.79,0.0,0,966.78,966.78,269,0,7,S014,8.65,0.266
2022-11-23,2022,11,23,47,2,0,0,13.98,5.16,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0034,BrandD Chocolate,Snacks,Chocolate,BrandD,63,2.97,0.0,0,187.11,187.11,262,0,4,S060,1.46,0.509
2021-03-18,2021,3,18,11,3,0,0,13.26,5.56,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,43,13.61,0.0,0,585.23,585.23,414,0,8,S001,10.21,0.25
2021-02-01,2021,2,1,5,0,0,0,7.78,2.07,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0084,BrandF Cleaner,Home Care,Cleaner,BrandF,3,5.49,0.0,0,16.47,16.47,309,1,6,S029,2.5,0.545
2022-04-04,2022,4,4,14,0,0,0,13.21,1.6,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0029,BrandE Chips,Snacks,Chips,BrandE,33,2.24,0.0,0,73.92,73.92,386,0,7,S013,1.32,0.412
2022-06-03,2022,6,3,22,4,0,0,11.71,5.34,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,22,14.11,0.0,0,310.42,310.42,341,0,10,S007,7.26,0.486
2021-04-15,2021,4,15,15,3,0,0,14.0,4.54,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0051,BrandC Yogurt,Dairy,Yogurt,BrandC,95,1.44,0.0,0,136.8,136.8,457,0,8,S032,0.69,0.52
2022-08-10,2022,8,10,32,2,0,0,14.71,0.01,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,11,10.49,0.0,0,115.39,115.39,309,0,4,S052,5.11,0.513
2021-11-29,2021,11,29,48,0,0,0,15.65,0.83,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,5,10.49,0.0,0,52.45,52.45,329,0,5,S009,6.66,0.365
2023-12-04,2023,12,4,49,0,0,0,14.13,3.05,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0094,BrandD Soap,Personal Care,Soap,BrandD,54,12.44,0.0,0,671.76,671.76,363,0,6,S007,8.6,0.309
2023-03-24,2023,3,24,12,4,0,0,11.2,5.51,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0027,BrandC Chips,Snacks,Chips,BrandC,59,14.15,0.0,0,834.85,834.85,168,0,10,S050,10.19,0.28
2022-10-06,2022,10,6,40,3,0,0,17.79,2.35,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0008,BrandB Juice,Beverages,Juice,BrandB,13,3.55,0.0,0,46.15,46.15,345,0,5,S021,2.43,0.315
2023-10-09,2023,10,9,41,0,0,0,14.81,4.11,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,36,8.32,0.0,0,299.52,299.52,398,0,7,S007,4.5,0.459
2023-10-04,2023,10,4,40,2,0,0,14.35,4.01,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0013,BrandA Water,Beverages,Water,BrandA,70,7.38,0.0,0,516.6,516.6,453,0,6,S060,4.58,0.379
2022-07-02,2022,7,2,26,5,1,0,1.8,0.87,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0027,BrandC Chips,Snacks,Chips,BrandC,228,14.15,0.3,1,3226.2,2258.34,367,0,6,S034,6.79,0.22
2023-03-08,2023,3,8,10,2,0,0,11.3,6.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,25,14.11,0.0,0,352.75,352.75,399,0,10,S044,8.65,0.387
2023-08-28,2023,8,28,35,0,0,0,13.44,2.84,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0025,BrandA Chips,Snacks,Chips,BrandA,8,8.65,0.0,0,69.2,69.2,364,0,1,S024,6.29,0.273
2023-05-10,2023,5,10,19,2,0,0,6.87,4.05,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,6,10.49,0.0,0,62.94,62.94,416,0,10,S056,7.51,0.284
2022-02-09,2022,2,9,6,2,0,0,10.2,0.82,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,44,13.61,0.0,0,598.84,598.84,310,0,12,S048,9.0,0.339
2022-10-05,2022,10,5,40,2,0,0,8.8,6.53,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0043,BrandA Nuts,Snacks,Nuts,BrandA,49,5.35,0.0,0,262.15,262.15,327,0,8,S033,3.72,0.305
2023-06-17,2023,6,17,24,5,1,0,14.55,10.85,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0092,BrandB Soap,Personal Care,Soap,BrandB,72,13.95,0.0,0,1004.4,1004.4,271,0,9,S013,10.27,0.264
2023-05-12,2023,5,12,19,4,0,0,11.42,5.22,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0045,BrandC Nuts,Snacks,Nuts,BrandC,19,13.42,0.0,0,254.98,254.98,282,0,6,S057,8.83,0.342
2023-04-28,2023,4,28,17,4,0,0,16.37,0.26,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,10,11.8,0.0,0,118.0,118.0,273,0,9,S031,6.01,0.491
2022-07-14,2022,7,14,28,3,0,0,8.54,1.3,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0010,BrandD Juice,Beverages,Juice,BrandD,18,7.05,0.0,0,126.9,126.9,192,0,5,S024,5.1,0.276
2022-07-28,2022,7,28,30,3,0,0,15.35,1.46,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,28,6.84,0.0,0,191.52,191.52,313,0,9,S055,3.11,0.546
2022-09-28,2022,9,28,39,2,0,0,12.09,6.85,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,61,10.58,0.0,0,645.38,645.38,327,0,4,S004,6.73,0.364
